topic,term,weight
210,infected susceptible epidemic,0.6463634967803955
210,epidemic process,0.6426587104797363
210,epidemic processes,0.6396388411521912
210,epidemic outbreaks,0.6085308194160461
210,epidemic outbreak,0.6081207990646362
210,epidemic threshold,0.603537917137146
210,epidemic percolation,0.5731149911880493
210,disease propagation,0.5715858936309814
211,meta optics,0.6521497964859009
211,meta optical,0.6142470836639404
211,metasurface optics,0.5897047519683838
211,metasurface lenses,0.5775368213653564
211,focusing imaging,0.5701045393943787
211,refractive lenses,0.5644466280937195
211,flat optics,0.5509086847305298
211,conventional optical,0.5489860773086548
211,flat optical,0.5179970264434814
211,meta optic,0.5147809982299805
212,excitons coupled quantum,0.6553772687911987
212,excitons quantum,0.6530953645706177
212,excitons semiconductor,0.6507762670516968
212,excitons gaas,0.6004164218902588
212,gaas quantum wells,0.5765435695648193
212,semiconductor quantum wells,0.5707321166992188
212,exciton dynamics,0.5643326044082642
212,exciton emission,0.5627210140228271
212,indirect excitons coupled,0.5602511167526245
212,exciton resonances,0.5597649812698364
213,triple gem detectors,0.7146101593971252
213,triple gem detector,0.7139767408370972
213,gem detectors,0.6997162103652954
213,gem detector,0.6911299228668213
213,multiplier gem detector,0.6672861576080322
213,gas detectors,0.6125085353851318
213,gaseous detectors,0.6051081418991089
213,gas detector,0.5951368808746338
213,pattern gas detectors,0.5907554030418396
213,gem technology,0.5846086740493774
214,analogue black hole,0.6499780416488647
214,analogue hawking radiation,0.6387534141540527
214,black hole physics,0.628775954246521
214,hawking emission,0.6251882314682007
214,black holes,0.6240950226783752
214,analog hawking radiation,0.6232353448867798
214,hawking radiation,0.6204822659492493
214,acoustic black holes,0.6084814071655273
214,hawking prediction,0.606031060218811
214,analogue hawking,0.6042144894599915
215,order topological insulators,0.7752232551574707
215,topological insulators,0.7618664503097534
215,order topological insulator,0.7576597929000854
215,topological insulators superconductors,0.7543094158172607
215,topological insulators topological,0.7489059567451477
215,topological insulator,0.7412583231925964
215,insulators topological,0.7374252676963806
215,invariant topological insulators,0.7249628901481628
215,topological anderson insulator,0.6450604200363159
215,insulators superconductors,0.5909566879272461
216,effect superconductor ferromagnet,0.6293008327484131
216,superconducting spin,0.626057505607605
216,superconducting spintronics,0.6243458390235901
216,ferromagnet superconductor,0.6083537340164185
216,superconductor ferromagnet,0.6077622771263123
216,ferromagnet superconductor ferromagnet,0.604775607585907
216,superconducting ferromagnetic,0.600210428237915
216,spin triplet pairing,0.5581985116004944
216,spin supercurrent,0.5546131134033203
216,spin triplet correlations,0.5237172245979309
217,ion beam sputtering,0.7445015907287598
217,ion beam milling,0.7238239049911499
217,ion beam,0.7221264839172363
217,focused ion beam,0.717883825302124
217,heavy ion beam,0.6899664402008057
217,energy ion beam,0.682470440864563
217,ion beams,0.6819330453872681
217,ion beam irradiation,0.6787804961204529
217,ion beam induced,0.6692777872085571
217,ion beam fib,0.6472139358520508
218,lithium niobate waveguide,0.7054110765457153
218,lithium niobate photonic,0.6911022067070007
218,niobate waveguide,0.6038349866867065
218,niobate photonic,0.5733994841575623
218,doped lithium niobate,0.5401148200035095
218,lithium niobate insulator,0.533502459526062
218,lithium niobate platform,0.5231625437736511
218,film lithium niobate,0.5020402073860168
218,photonic integrated circuits,0.47327595949172974
218,photonic devices,0.46680986881256104
219,neutrino detectors,0.6437278985977173
219,liquid argon detectors,0.6335453391075134
219,underground neutrino experiment,0.598992109298706
219,baseline neutrino facility,0.5802014470100403
219,baseline neutrino experiment,0.5785185694694519
219,neutrino facility,0.577659547328949
219,argon detectors,0.551224946975708
219,neutrino experiments,0.5440025925636292
219,neutrino experiment,0.5422276258468628
219,underground neutrino,0.5350522994995117
220,electron phonon couplings,0.740129828453064
220,electron phonon interactions,0.7350834012031555
220,electron phonon coupling,0.7211053371429443
220,electron phonon interaction,0.7175651788711548
220,coupled electron phonon,0.7093267440795898
220,electron phonon phonon,0.7023846507072449
220,strong electron phonon,0.6948670148849487
220,electron phonon,0.6940862536430359
220,strength electron phonon,0.6933592557907104
220,phonon electron,0.6900104880332947
221,sampling molecular dynamics,0.7108906507492065
221,sampling molecular,0.6667551398277283
221,molecular simulations,0.6107897162437439
221,molecular simulation,0.6055172085762024
221,enhanced sampling simulations,0.5925289392471313
221,sampling simulations,0.5844414234161377
221,molecular dynamics simulation,0.5742685794830322
221,sampling metadynamics,0.5599212050437927
221,enhanced sampling techniques,0.48274511098861694
221,simulation data,0.4670904576778412
222,pore pressures,0.5274984836578369
222,pore pressure,0.48316001892089844
222,pore fluid pressure,0.4779411554336548
222,soil mechanics,0.4508190155029297
222,thermal pressurization,0.40683460235595703
222,thermo hydro mechanical,0.4016849100589752
222,hydraulic conductivity,0.4009024202823639
222,enhanced geothermal,0.3979358971118927
222,undrained heating test,0.3972967863082886
222,double porosity,0.384033203125
223,light matter coupling,0.6829919815063477
223,light matter interactions,0.6578502655029297
223,coupled light matter,0.6561387777328491
223,light matter interaction,0.6373212337493896
223,light matter states,0.6173536777496338
223,strong light matter,0.5820530652999878
223,hybrid light matter,0.5715928077697754
223,light matter,0.5572853088378906
223,quantum light,0.5555932521820068
223,enhanced light matter,0.5493757724761963
224,superconducting pairing,0.6367968320846558
224,band superconductors,0.5489441156387329
224,wave pairing symmetry,0.5412153005599976
224,iron superconductors,0.5352665185928345
224,wave pairing state,0.5270452499389648
224,state iron superconductors,0.5240862369537354
224,wave pairing,0.5093802213668823
224,symmetry superconducting,0.5062369108200073
224,wave superconducting,0.47670888900756836
224,unconventional superconductors,0.4714129865169525
225,field quantum ising,0.6933361887931824
225,quantum ising chain,0.6680361032485962
225,quantum ising,0.6204243898391724
225,dimensional quantum ising,0.5946404933929443
225,quantum phase transitions,0.5526899099349976
225,field ising chain,0.5419041514396667
225,state quantum phase,0.5372362732887268
225,quantum phase transition,0.5292271375656128
225,transverse field ising,0.5284672975540161
225,quantum critical,0.5091552734375
226,superconductor insulator transitions,0.7873112559318542
226,superconductor insulator transition,0.770176887512207
226,superconducting transition temperature,0.7316619157791138
226,superconducting transition,0.6716881990432739
226,disordered superconducting films,0.6650651097297668
226,transition superconducting,0.6639279127120972
226,superconductor insulator,0.6594970226287842
226,disordered superconductors,0.6571990847587585
226,superconductor metal transition,0.6551252007484436
226,disorder driven superconductor,0.6455333232879639
227,whispering gallery resonators,0.7974336743354797
227,optical whispering gallery,0.7397288680076599
227,gallery mode microresonators,0.7365823984146118
227,whispering gallery modes,0.730036735534668
227,gallery mode microresonator,0.7254956960678101
227,optical whispering,0.6979736089706421
227,crystalline whispering gallery,0.6682264804840088
227,whispering gallery mode,0.6642107963562012
227,optical microresonators,0.6638287305831909
227,gallery mode resonators,0.6560153961181641
228,chemical reaction networks,0.757469654083252
228,chemical reaction network,0.7407546043395996
228,biochemical reaction networks,0.7333977222442627
228,stochastic reaction networks,0.6478569507598877
228,reaction networks,0.6346927881240845
228,chemical networks,0.6323391199111938
228,reaction network,0.6273788213729858
228,biochemical networks,0.5841445326805115
228,reaction dynamics,0.5700663328170776
228,chemical kinetics,0.5658097267150879
229,nanomechanical resonators,0.6141953468322754
229,micro nanomechanical resonators,0.5935724377632141
229,nanomechanical resonator,0.5932188034057617
229,nano mechanical resonators,0.5884081125259399
229,micromechanical resonators,0.5803427696228027
229,micromechanical resonator,0.5585142374038696
229,mechanical resonance,0.5573736429214478
229,mechanical resonators,0.5421525239944458
229,mechanical resonator,0.5070775151252747
229,resonators fabricated,0.4956982135772705
230,photonic crystal fiber,0.6218704581260681
230,fiber lasers,0.603294312953949
230,photonic crystal fibre,0.5986379384994507
230,photonic crystal fibers,0.593346118927002
230,core photonic,0.5738275051116943
230,fiber laser,0.5712331533432007
230,hollow core photonic,0.5594395995140076
230,core photonic crystal,0.5570017099380493
230,optical fibers,0.5495302081108093
230,optical fiber,0.5466539859771729
231,cosmic ray muons,0.6643499732017517
231,cosmic ray muon,0.6516662836074829
231,muon detectors,0.63257896900177
231,muon detector,0.612811803817749
231,muon radiography,0.590632975101471
231,muon imaging,0.5752938985824585
231,muon telescope,0.5313953757286072
231,cosmic ray particles,0.5308301448822021
231,cosmic muons,0.5300375819206238
231,cosmic muon,0.5294413566589355
232,biological molecular motors,0.7829309105873108
232,molecular motors,0.7653964757919312
232,transport molecular motors,0.7545582056045532
232,molecular motor,0.7294579744338989
232,artificial molecular motors,0.7182201147079468
232,cytoskeletal motors,0.6198336482048035
232,motor proteins,0.6143196225166321
232,motion molecular,0.6109538078308105
232,molecular machines,0.6045000553131104
232,motor protein,0.5564091801643372
233,magneto optical trap,0.7544395327568054
233,magneto optical traps,0.7429466247558594
233,magneto optical trapping,0.7280288934707642
233,atoms magneto optical,0.6841180324554443
233,optical trap mot,0.623410165309906
233,magneto optical,0.608324408531189
233,optical trap,0.6040734052658081
233,optical dipole trap,0.6002926826477051
233,magneto optical effect,0.5975777506828308
233,optical trapping,0.5872220396995544
234,chemistry interstellar,0.5862257480621338
234,interstellar grains,0.5235475301742554
234,astronomical observations,0.5087157487869263
234,regions interstellar medium,0.48564761877059937
234,astrophysical environments,0.47844913601875305
234,interstellar environments,0.4757043719291687
234,interstellar dust,0.45823419094085693
234,interstellar medium ism,0.44119933247566223
234,radio astronomical,0.43967413902282715
234,star formation,0.438309907913208
235,ultracold polar molecules,0.7098877429962158
235,polar molecules,0.6767502427101135
235,dipolar molecules,0.5798407793045044
235,ultracold molecules,0.5731918811798096
235,molecules ultracold,0.5688073039054871
235,atoms molecules,0.5539441108703613
235,molecules atoms,0.5476046800613403
235,atom molecule,0.546146035194397
235,molecule molecule,0.5456445813179016
235,ultracold molecular,0.5424513816833496
236,metal insulator transitions,0.7661930322647095
236,insulator metal transition,0.7471179962158203
236,metal insulator transition,0.7405717372894287
236,insulator transitions,0.6909689903259277
236,insulator transition observed,0.6790875196456909
236,insulator phase transition,0.6724798083305359
236,insulator transition,0.6647334694862366
236,insulator transition temperature,0.650348424911499
236,insulator metal phase,0.6420843601226807
236,metal insulator phase,0.6397202014923096
237,thermal hall conductivity,0.7743664979934692
